Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཡོད་མིན་ན། །ལྟ་ལ་སོགས་པ་རེ་རེ་,ཡི,ཡི,ཡི,ཡིས,། །སྔ་རོལ་དེ་ནི་ཇི་ལྟར་ཡོད། །ལྟ་,K,p,,,,,,,,c=p=ཞོལ་=d n 6.97%,c ཡི(8322), ཡི།_།(8252); p ཡི(8322), ཡི།_།(8252); ཞོལ་: ཡི(8322), ཡི།_།(8252); d ཡི(8322), ཡི།_།(8252); n ཡིས(7433), ཡིས།_།(7321); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,110
། །གང་ཚེ་དེ་ཙམ་དེ་ཡིན་ན། །གང་,གི་,གིས་,གིས་,གི་,བུད་ཤིང་དེ་སྲེག་བྱེད། །གཞན་ཕྱིར་མི་ཕྲད་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c གིས(2588), གང་གིས(183); p གི(1276), གང་གི(8014); ཞོལ་: གིས(2588), གང་གིས(183); d གིས(2588), གང་གིས(183); n གི(1276), གང་གི(8014); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,115
གཞན་ཞིག་གིས། །སྡུག་བསྔལ་དེ་བྱས་གང་སྦྱིན་,དེ ས,དེ,དེ,དེ ས,། །སྡུག་བསྔལ་མ་གཏོགས་ཇི་ལྟར་རུང་། །གལ་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c དེ(1), དེ།_།(4260), སྦྱིན་དེ(116); p དེས(1023), དེས།_།(467); ཞོལ་: དེ(1), དེ།_།(4260), སྦྱིན་དེ(116); d དེ(1), དེ།_།(4260), སྦྱིན་དེ(116); n དེས(1023), དེས།_།(467); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,142
སྡུག་བསྔལ་འབའ་ཞིག་རྣམ་པ་བཞི། །ཡོད་མ་,ཡིན་པ་,ཡིན་པ ར་,ཡིན་པ ར་,ཡིན་པ་,མ་ཟད་ཀྱི། །ཕྱི་རོལ་དངོས་པོ་དག་ལ་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c ཡིན་པར(4860), ཡིན་པར་མ(56), མ་ཡིན་པར(2267), མ་ཡིན་པར་མ(46); p ཡིན་པ(1695), མ་ཡིན་པ(936), ཡིན་པ་མ(96), མ་ཡིན་པ་མ(83); ཞོལ་: ཡིན་པར(4860), ཡིན་པར་མ(56), མ་ཡིན་པར(2267), མ་ཡིན་པར་མ(46); d ཡིན་པར(4860), ཡིན་པར་མ(56), མ་ཡིན་པར(2267), མ་ཡིན་པར་མ(46); n ཡིན་པ(1695), མ་ཡིན་པ(936), ཡིན་པ་མ(96), མ་ཡིན་པ་མ(83); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,145
པའོ།། །།རང་བཞིན་རྒྱུ་དང་རྐྱེན་ལས་ནི། །,འབྱུང་བ་,འབྱུང་བ ར་,འབྱུང་བ ར་,འབྱུང་བ་,རིགས་པ་མ་ཡིན་ནོ། །རྒྱུ་དང་རྐྱེན་ལས་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c འབྱུང་བར(7662), །_།འབྱུང་བར(46); p འབྱུང་བ(470), །_།འབྱུང་བ(330); ཞོལ་: འབྱུང་བར(7662), །_།འབྱུང་བར(46); d འབྱུང་བར(7662), །_།འབྱུང་བར(46); n འབྱུང་བ(470), །_།འབྱུང་བ(330); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,161
ནི་གང་གསུངས་པ། །དེ་ནི་ལུས་དང་ངག་,གི་,གི ར་,གི ར་,གི་,ཡིན། །ངག་དང་བསྐྱོད་དང་མི་སྤོང་བའི། །,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c གིར(893); p གི(1276), ངག་གི(1192), གི་ཡིན(141); ཞོལ་: གིར(893); d གིར(893); n གི(1276), ངག་གི(1192), གི་ཡིན(141); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,170
། །ལས་ཀྱི་འབྲས་བུ་སྐྱེད་པར་འགྱུར། །གལ་ཏེ་,སྤོང་བ་,སྤོང་བ ས་,སྤོང་བ ས་,སྤོང་བ་,སྤང་བ་དང་། །ལས་འཕོ་བ་ཡིས་འཇིག་འགྱུར་ན,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c སྤོང་བས(120); p སྤོང་བ(70); ཞོལ་: སྤོང་བས(120); d སྤོང་བས(120); n སྤོང་བ(70); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,182
ཇི་ལྟར་འབྲས་བུ་སྐྱེད་པར་བྱེད། །གལ་ཏེ་,འབྲས་བུ་,འབྲས་བུ ས་,འབྲས་བུ ས་,འབྲས་བུ་,མི་སྟོང་རྒྱུས། །ཇི་ལྟར་འབྲས་བུ་སྐྱེད་པར་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c འབྲས་བུས(338); p འབྲས་བུ(49), འབྲས་བུ་མི(122); ཞོལ་: འབྲས་བུས(338); d འབྲས་བུས(338); n འབྲས་བུ(49), འབྲས་བུ་མི(122); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,221
། །ཚོགས་པ་གང་ཡིན་དེ་ཡིན་ནི། །བདག་,གི་,གིས་,གིས་,གི་,བདག་ཉིད་མི་སྐྱེད་ན། །འབྲས་བུ་ཇི་ལྟར་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c གིས(2588), བདག་གིས(13868), གིས་བདག་ཉིད(99); p གི(1276), བདག་གི(11456), གི་བདག་ཉིད(382); ཞོལ་: གིས(2588), བདག་གིས(13868), གིས་བདག་ཉིད(99); d གིས(2588), བདག་གིས(13868), གིས་བདག་ཉིད(99); n གི(1276), བདག་གི(11456), གི་བདག་ཉིད(382); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,225
ཡོད་པར་ཁས་བླངས་ན། །རྟག་དང་ཆད་པར་,ལྟ་བ་,ལྟ་བ ར་,ལྟ་བ ར་,ལྟ་བ་,ནི། །ཐལ་བར་འགྱུར་ཏེ་དངོས་དེ་ནི། །,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c ལྟ་བར(127); p ལྟ་བ(239), ལྟ་བ་ནི(180); ཞོལ་: ལྟ་བར(127); d ལྟ་བར(127); n ལྟ་བ(239), ལྟ་བ་ནི(180); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,235
རྟག་མི་འགྱུར། །འབྲས་བུ་རྒྱུ་ཡི་འབྱུང་འཇིག་,གིས,གི,གི,གིས,།རྒྱུན་དེ་སྲིད་པ་ཡིན་ཕྱིར་རོ། །འབྲས་བུ་རྒྱུ་ཡི་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c གི(1276), འཇིག་གི(43); p གིས(2588); ཞོལ་: གི(1276), འཇིག་གི(43); d གི(1276), འཇིག་གི(43); n གིས(2588); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,236
ཉེ་བར་བླངས་པ་མ་ཡིན་པ། །ཉེ་བར་,ལེན་པ་,ལེན་པ ར་,ལེན་པ ར་,ལེན་པ་,ཅིས་མི་འགྱུར། །ཉེ་བར་ལེན་པ་མེད་པ་ཡི,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c ལེན་པར(829); p ལེན་པ(115), ཉེ་བར་ལེན་པ(278); ཞོལ་: ལེན་པར(829); d ལེན་པར(829); n ལེན་པ(115), ཉེ་བར་ལེན་པ(278); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,253
ལེན་པར་ཅིས་མི་འགྱུར། །ཉེ་བར་ལེན་པ་མེད་པ་,ཡིས,ཡི,ཡི,ཡིས,། །དེ་བཞིན་གཤེགས་པ་ཅི་ཡང་མེད། །རྣམ་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c ཡི(8322), ཡི།_།(8252), མེད་པ་ཡི(152), མེད་པ་ཡི།_།(233); p ཡིས(7433), ཡིས།_།(7321), མེད་པ་ཡིས(69), མེད་པ་ཡིས།_།(69); ཞོལ་: ཡི(8322), ཡི།_།(8252), མེད་པ་ཡི(152), མེད་པ་ཡི།_།(233); d ཡི(8322), ཡི།_།(8252), མེད་པ་ཡི(152), མེད་པ་ཡི།_།(233); n ཡིས(7433), ཡིས།_།(7321), མེད་པ་ཡིས(69), མེད་པ་ཡིས།_།(69); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,255
གྱིས་སྟོང་པ་ཡིན། །སྟོང་པས་དེ་བཞིན་གཤེགས་,སྟོང་པ ར,སྟོང་པ,སྟོང་པ,སྟོང་པ ར,། །ཇི་ལྟ་བུར་ན་འདོགས་པར་འགྱུར། །སྟོང་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c སྟོང་པ(181); p སྟོང་པར(1071); ཞོལ་: སྟོང་པ(181); d སྟོང་པ(181); n སྟོང་པར(1071); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,257
རྟེན་ཀུན་རྫོབ་བདེན་པ་དང་། །དམ་པའི་དོན་,གྱིས་,གྱི་,གྱི་,གྱིས་,བདེན་པའོ། །གང་དག་བདེན་པ་དེ་གཉིས་ཀྱི། །རྣམ་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c གྱི(3024), དོན་གྱི(1443), གྱི་བདེན་པ(64); p གྱིས(7492), དོན་གྱིས(317); ཞོལ་: གྱི(3024), དོན་གྱི(1443), གྱི་བདེན་པ(64); d གྱི(3024), དོན་གྱི(1443), གྱི་བདེན་པ(64); n གྱིས(7492), དོན་གྱིས(317); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,284
། །འགོག་པ་ཡོད་པ་མ་ཡིན་ན། །ལམ་,གྱིས་,གྱི་,གྱི་,གྱིས་,སྡུག་བསྔལ་འགོག་པ་ནི། །གང་ཞིག་ཐོབ་པར་འགྱུར་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c གྱི(3024), ལམ་གྱི(3513), གྱི་སྡུག་བསྔལ(177); p གྱིས(7492), ལམ་གྱིས(734), གྱིས་སྡུག་བསྔལ(62); ཞོལ་: གྱི(3024), ལམ་གྱི(3513), གྱི་སྡུག་བསྔལ(177); d གྱི(3024), ལམ་གྱི(3513), གྱི་སྡུག་བསྔལ(177); n གྱིས(7492), ལམ་གྱིས(734), གྱིས་སྡུག་བསྔལ(62); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,305
མ་ཡིན་ནམ། །དེ་བཞིན་དུ་ནི་ཁྱོད་ཉིད་,ཀྱིས,ཀྱི,ཀྱི,ཀྱིས,། །སྤང་དང་མངོན་དུ་བྱ་བ་དང་། །བསྒོམ་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c ཀྱི(5256), ཀྱི།_།(2371), ཉིད་ཀྱི(171), ཉིད་ཀྱི།_།(147); p ཀྱིས(6156), ཀྱིས།_།(3361), ཉིད་ཀྱིས(603), ཉིད་ཀྱིས།_།(377); ཞོལ་: ཀྱི(5256), ཀྱི།_།(2371), ཉིད་ཀྱི(171), ཉིད་ཀྱི།_།(147); d ཀྱི(5256), ཀྱི།_།(2371), ཉིད་ཀྱི(171), ཉིད་ཀྱི།_།(147); n ཀྱིས(6156), ཀྱིས།_།(3361), ཉིད་ཀྱིས(603), ཉིད་ཀྱིས།_།(377); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,308
། །སངས་རྒྱས་ཇི་ལྟར་ཡོད་པར་འགྱུར། །ཁྱོད་,ཀྱིས་,ཀྱིས་,ཀྱིས་,ཀྱི་,སངས་རྒྱས་བྱང་ཆུབ་ལ། །མ་བརྟེན་པར་ཡང་,K,p,,,,,,,,c=p=ཞོལ་=d n 6.97%,c ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་སངས་རྒྱས(717), ཁྱོད་ཀྱིས་སངས་རྒྱས(57); p ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་སངས་རྒྱས(717), ཁྱོད་ཀྱིས་སངས་རྒྱས(57); ཞོལ་: ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་སངས་རྒྱས(717), ཁྱོད་ཀྱིས་སངས་རྒྱས(57); d ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་སངས་རྒྱས(717), ཁྱོད་ཀྱིས་སངས་རྒྱས(57); n ཀྱི(5256), ཁྱོད་ཀྱི(3668), ཀྱི་སངས་རྒྱས(955); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,311
མ་བརྟེན་པར་ཡང་ཐལ་བར་འགྱུར། །ཁྱོད་ཀྱིས་,ཀྱི་,ཀྱིས་,ཀྱིས་,ཀྱི་,བྱང་ཆུབ་སངས་རྒྱས་ལ། །མ་བརྟེན་པར་ཡང་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་བྱང་ཆུབ(1428), ཁྱོད་ཀྱིས་བྱང་ཆུབ(118); p ཀྱི(5256), ཁྱོད་ཀྱི(3668), ཀྱི་བྱང་ཆུབ(1128); ཞོལ་: ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་བྱང་ཆུབ(1428), ཁྱོད་ཀྱིས་བྱང་ཆུབ(118); d ཀྱིས(6156), ཁྱོད་ཀྱིས(55), ཀྱིས་བྱང་ཆུབ(1428), ཁྱོད་ཀྱིས་བྱང་ཆུབ(118); n ཀྱི(5256), ཁྱོད་ཀྱི(3668), ཀྱི་བྱང་ཆུབ(1128); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,312
བྱ་བ་ཅི་ཡང་མེད་འགྱུར་ཞིང་། །རྩོམ་པ་,མེད་པ ར་,མེད་པ་,མེད་པ་,མེད་པ་,བྱ་བར་འགྱུར། །མི་བྱེད་པ་ཡང་བྱེད་པོར་,K,p,,,,,,,,c=ཞོལ་=d=n p 2.68%,c མེད་པ(5438); p མེད་པར(15663), མེད་པར་བྱ་བ(72); ཞོལ་: མེད་པ(5438); d མེད་པ(5438); n མེད་པ(5438); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,317
གང་གིས་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་། །མཐོང་བ་,དེ ས་,དེ་,དེ་,དེ ས་,ནི་སྡུག་བསྔལ་དང། །ཀུན་འབྱུང་དང་ནི་འགོག་,K,p,,,,,,,,c=ཞོལ་=d p=n 84.45%,c དེ(1), དེ་ནི(35963), མཐོང་བ་དེ(589), མཐོང་བ་དེ་ནི(71); p དེས(1023), དེས་ནི(2092), མཐོང་བ་དེས(72); ཞོལ་: དེ(1), དེ་ནི(35963), མཐོང་བ་དེ(589), མཐོང་བ་དེ་ནི(71); d དེ(1), དེ་ནི(35963), མཐོང་བ་དེ(589), མཐོང་བ་དེ་ནི(71); n དེས(1023), དེས་ནི(2092), མཐོང་བ་དེས(72); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,319
