830,k0756,T0138,Maitrībhāvanāsūtra,十一想思念如來經,Byams-pa bsgom-paḥi mdo,P - 286a-287a,N - 574b-576a,D - 270a-b,L - 420a-421b,C - 301a-302a
831,k0757,T0114,,馬有三相經,,,,,,
832,k0758,T0148,,國王不梨先泥十夢經,,,,,,
833,k0759,T0551,Mātangīsūtra,摩鄧女經,,,,,,
834,k0760,T0734,,鬼問目連經,,,,,,
835,k0761,T0492,,阿難問事佛吉凶經,,,,,,
836,k0762,T0552,Mātangīsūtra,摩登女解形中六事經,,,,,,
837,k0763,,,餓鬼報應經,,,,,,
838,k0764,T1301,Mātangīsūtra,舍頭諫太子二十八宿經,Stag rnaḥi rtogs-pa-brjod-pa,P - 242a-286b,N - 354b-420b,D - 232b-277b,L - 367b-435b,C - 269a-316b
839,k0765,T0184,,修行本起經,,,,,,
840,k0766,T1300,Mātangīsūtra,摩登伽經,Stag rnaḥi rtogs-pa-brjod-pa,,,,,
841,k0767,T0745,,雜藏經,,,,,,
842,k0768,T0555,,五母子經,,,,,,
843,k0769,T0750,,沙彌羅經,,,,,,
844,k0770,T0495,,阿難分別經,,,,,,
845,k0771,T0143,,玉耶經,,,,,,
846,k0772,T0142,,玉耶女經,,,,,,
847,k0773,T0739,,慢法經,,,,,,
848,k0774,T0141,,阿遬達經,,,,,,
849,k0775,T0185,,太子瑞應本起經,,,,,,
850,k0776,T0531,,長者音悅經,,,,,,
851,k0777,T0189,,過去現在因果經,,,,,,
852,k0778,T0784,,四十二章經,,,,,,
853,k0779,T0035,,海八德經,,,,,,
854,k0780,T0597,Nandopanandanāgarājadamanasūtra,龍王兄弟經,Kluḥi rgyal-po dgaḥ-bo ñer-dgaḥ ḥdul-baḥi mdo,P - 295b-298a,N - 589a-592b,D - 279a-281b,L - 434b-438b,C - 311b-314a
855,k0781,T0724,,罪業應報教化地獄經,,,,,,
856,k0782,T0553,,捺女祗域因緣經,,,,,,
857,k0783,T0034,,法海經,,,,,,
858,k0784,T0556,,七女經,,,,,,
859,k0785,T0511,,蓱沙王五願經,,,,,,
860,k0786,T0581,,八師經,,,,,,
861,k0787,T0513,,琉璃王經,,,,,,
862,k0788,T0737,,所欲致患經,,,,,,
863,k0789,T0733,,堅意經,,,,,,
864,k0790,T0129,Sumāgadhāvadānasūtra,三摩竭經,,,,,,
865,k0791,T0508,,阿闍世王問五逆經,,,,,,
866,k0792,T0797,,貧窮老公經,,,,,,
867,k0793,T0785,,得道梯橙錫杖經,,P - 282b-283a,N - 430b-431b,D - 274a-275a,L - 418b-420a,C - 328b-329b
868,k0794,T0537,,越難經,,,,,,
869,k0795,T0798,,進學經,,,,,,
870,k0796,T0512,,淨飯王般涅槃經,,,,,,
871,k0797,T0741,,五苦章句經,,,,,,
872,k0798,T0613,,禪祕要法經,,,,,,
873,k0799,T0154,Jātaka(sūtra),生經,,,,,,
874,k0800,T0198,Arthavargīyasūtra,義足經,,,,,,
875,k0801,T0721,(Saddharma)smṛtyupasthānasūtra,正法念處經,Dam-paḥi chos dran-pa ñe-bar gshag-pa,P - 251a,N - 384b,D - 229b,L - 355b,C - 269a
876,k0802,T0190,Abhiniṣkramaṇasūtra,佛本行集經,,,,,,
877,k0803,T0765,Itivṛttakasūtra,本事經,,,,,,
878,k0804,T0197,,興起行經,,,,,,
879,k0805,T0080,Śukasūtra,佛爲首迦長者說業報差別經,Las rnam-par-ḥbyed-pa,P - 287a-310b,N - 434a-464a,D - 277a-298b,L - 425b-455a,C - 331b-358a
880,k0806,T0602,,大安般守意經,,,,,,
881,k0807,T0603,,陰持入經,,,,,,
882,k0808,T0730,,處處經,,,,,,
883,k0809,T0732,,罵意經,,,,,,
884,k0810,T0729,,分別善惡所起經,,,,,,
885,k0811,T0791,,出家功德因綠經,,,,,,
886,k0812,T0731,,十八泥犁經,,,,,,
887,k0813,T0151,,阿含正行經,,,,,,
888,k0814,T0605,,禪行法想經,,,,,,
889,k0815,T0525,,長者子懊惱三處經,,,,,,
890,k0816,T0530,,須摩提長者經,,,,,,
891,k0817,T0493,,阿難四事經,,,,,,
892,k0818,T0214,,猘狗經,,,,,,
893,k0819,T0583,,黑氏梵志經,,,,,,
894,k0820,T0735,,四願經,,,,,,
895,k0821,T0507,,未生寃經,,,,,,
896,k0822,T0529,,阿鳩留經,,,,,,
897,k0823,T0089,,八關齋經,,,,,,
898,k0824,T0738,,分別經,,,,,,
899,k0825,T0792,,法受塵經,,,,,,
900,k0826,T0506,,揵陀國王經,,,,,,
901,k0827,T0687,,孝子經,,,,,,
902,k0828,T0703,,燈指因緣經,,,,,,
903,k0829,T0199,,佛五百弟子自說本起經,,,,,,
904,k0830,T0736,,四自侵經,,,,,,
905,k0831,T0496,,大迦葉本經,,,,,,
906,k0832,T0742,,自愛經,,,,,,
907,k0833,T0743,,忠心經,,,,,,
908,k0834,T0538,,呵鵰阿那鋡經,,,,,,
909,k0835,T0796,,見正經,,,,,,
910,k0836,T0494,,阿難七夢經,,,,,,
911,k0837,T0571,,婦人遇辜經,,,,,,
912,k0838,T0747,,罪福報應經,,,,,,
913,k0839,T0497,,摩訶迦葉度貧母經,,,,,,
914,k0840,T0753,,十二品生死經,,,,,,
915,k0841,T1481,,五恐怖世經,,,,,,
916,k0842,T0826,,弟子死復生經,,,,,,
917,k0843,T0541,,佛大僧大經,,,,,,
918,k0844,T0542,,耶祗經,,,,,,
919,k0845,T0519,,摩達國王經,,,,,,
920,k0846,T0518,,旃陀越國王經,,,,,,
921,k0847,T0751,,五無反復經,,,,,,
922,k0848,T0517,,末羅王經,,,,,,
923,k0849,T0502,,佛爲年少比丘說正事經,,,,,,
924,k0850,T0500,,羅云忍辱經,,,,,,
925,k0851,T0501,,沙曷比丘功德經,,,,,,
926,k0852,T0827,,懈怠耕者經,,,,,,
927,k0853,T0216,,大魚事經,,,,,,
928,k0854,T0544,Pratibhānamatiparipṛcchā(sūtra),辯意長者子經,Spobs-paḥi blo-gros-kyis shus-pa,P - 294b-307a,N - 473a-494,D - 331b-344a,L - 463a-484a,C - 313b-327a
929,k0855,T0578,,無垢優婆夷問經,,,,,,
930,k0856,T0590,,四天王經,,,,,,
931,k0857,T0794,,時非時經,,,,,,
932,k0858,T0749,Saṅgharakṣitāvadāna,因緣僧護經,,,,,,
933,k0859,T0539,,盧至長者因緣經,,,,,,
934,k0860,T0707,,出家功德經,,,,,,
935,k0861,T0800,,無上處經,,,,,,
936,k0862,T0786,,木槵子經,,,,,,
937,k0863,T0523,,五王經,,,,,,
938,k0864,T0748,,護淨經,,,,,,
939,k0865,T0756,,八無暇有暇經,,,,,,
940,k0866,T1325,Arśapraśamanasūtra,療痔病經,Gshan ḥbrum rab-tu shi-bar-byed-paḥi mdo,P - 188a-189a,N - 256b-258a,D - 181b-183a,L - 286a-287b,C - 193b-194b
941,k0867,T0799,,略教誡經,,,,,,
942,k0868,T0217,,譬喩經,,,,,,
943,k0869,T0584,Dīrghanakhaparivrājakaparipṛcchā(sūtra),長爪梵志請問經,Kun-tu-rgyu-pa sen-riṅs-kyis shus-pa,P - 302b-304a,N - 464b-466b,D - 298b-300a,L - 476b-478b,
944,k0870,T0801,Anityatāsūtra,無常經,Mi-rtag-pa-ñid-kyi mdo,P - 165a-b,N - 243a-244a,D - 155a-155b,L - 237b-238b,C - 193b-194a
945,k0871,T0061,Pravāraṇasūtra,受新歳經,,,,,,
946,k0872,T0062,Pravāraṇasūtra,新歳經,,,,,,
947,k0873,T0504,,比丘聽施經,,,,,,
948,k0874,T0612,,身觀經,,,,,,
949,k0875,T1262,,鬼子母經,,,,,,
950,k0876,T0740,,頞多和多耆經,,,,,,
951,k0877,T0522,,普達王經,,,,,,
952,k0878,T0392,,佛滅度後棺斂葬送經,,,,,,
953,k0879,T0521,,梵摩難國王經,,,,,,
954,k0880,T0805,,栴檀樹經,,,,,,
955,k0881,T0592,Devatāsūtra,天請問經,Lhaḥi mdo,P - 265b-267a,N - 405b-408a,D - 257a-258b,L - 393b-395b,C - 309b-311a
956,k0882,T0150b,,九橫經,,,,,,
957,k0883,T0684,,父母恩難報經,,,,,,
958,k0884,T0582,,孫多耶致經,,,,,,
959,k0885,T0215,,群牛譬經,,,,,,
960,k0886,T0503,,比丘避女惡名慾自殺經,,,,,,
961,k0887,T0604,,禪行三十匕品經,,,,,,
962,k0888,T0777,,賢者五福德經,,,,,,
963,k0889,T1425,Mahāsaṅghikavinaya,摩訶僧祗律,,,,,,
964,k0890,T1435,Sarvāstivādavinaya,十誦律,,,,,,
965,k0891,T1442,(Mūlasarvāstivāda)Vinayavibhaṅga,根本說一切有部毘奈耶,Ḥdul-ba rnam-bar-ḥbyed-pa,P - 254a,N - (ña),D - 269a,L - 386a,C - 23a-(ña)
966,k0892,T1443,(Mūlasarvāstivāda)Bhikṣuṇīvinayavibhaṅga,根本說一切有部芯芻尼毘奈耶,Dge-sloṅ-maḥi ḥdul-ba rnam-par-ḥbyed-pa,P - 25a-290a,N - 36b-483b,D - 25b-328a,L - 35a-460a,C - 26b-361a
967,k0893,T1451,(Mūlasarvāstivāda)vinayakṣudrakavastu,根本說一切有部毘奈耶雜事,Ḥdul-ba phran-tshegs-kyi-gshi,P - Ḥdul-ba (de)-(ne),N - Ḥdul-ba (tha)-(da),D - Ḥdul-ba (tha)-(da),L - Ḥdul-ba (tha)-(da),C - Ḥdul-ba (tha)-(da)
968,k0894,T1452,(Mūlasarvāstivāda)nidānamātṛkā,根本說一切有部尼陀那目得迦,Ken pen shuo i ch'ieh yu pu ni t'o na mu te chia,,,,,
969,k0895,T1421,Mahīśāsakavinaya,彌沙塞部和醯五分律,,,,,,
970,k0896,T1428,Dharmaguputa(ka)vinaya,四分律,,,,,,
971,k0897,T1455,(Mūlasarvāstivāda)Bhikṣuṇīprātimokṣasūtra,根本說一切有部苾芻尼戒經,Dge-sloṅ-maḥi so-sor thar-baḥi mdo,P - 1-25a,N - 1a-36b,D - 1b-25a,L - 1b-35a,C - 1b-36b
972,k0898,T1454,(Mūlasarvāstīvāda)Pratimokṣasūtra,根本說一切有部戒經,So-sor than-baḥi mdo,P - 1-18b,N - 1-30b,D - 1b-20b,L - 1b-30a,C - 1b-30b
973,k0899,T1437,(Sarvāstivāda)Bhikṣunīprātimokṣasūtra,十誦比丘尼波羅提木叉戒本,,,,,,
974,k0900,T1427,Mahāsaṅghabhikṣuṇivinaya,摩訶僧祗比丘尼戒本,,,,,,
975,k0901,T1422,,彌沙塞五分戒本,,,,,,
976,k0902,T1436,(Sarvāstivāda)Prātimokṣasūtra,十誦比丘波羅提木叉戒本,Shih sung pi ch'iu po lo t'i mu ch'a chieh pen,,,,,
977,k0903,T1426,,摩訶僧祗律大比丘戒本,,,,,,
978,k0904,T1430,,四分僧戒本,,,,,,
979,k0905,T1423,,五分比丘尼戒本,,,,,,
980,k0906,T1471,,沙彌十戒法幷威儀,,,,,,
981,k0907,T1465,Śariputraparipṛcchā(sūtra),舍利佛問經,,,,,,
982,k0908,T1431,,四分尼戒本,,,,,,
983,k0909,T1429,,四分比丘戒本,,,,,,
984,k0910,T1460,Prātimokṣasūtra,解脫戒經,,,,,,
985,k0911,T1472,,沙彌威儀,,,,,,
986,k0912,T1475,,沙彌尼離戒文,,,,,,
987,k0913,T1474,,沙彌尼戒經,,,,,,
988,k0914,T1453,(Mūlasarvāstivāda)ekaśatakarman,根本說一切有部百一羯磨,,,,,,
989,k0915,T1433,,羯磨,,,,,,
990,k0916,T1424,Mahīśāsakakarman,彌沙塞羯磨本,,,,,,
991,k0917,T1438,,大沙門百一羯磨法,,,,,,
992,k0918,T1432,,曇無德律部雜羯磨,,,,,,
993,k0919,T1434,Dharmaguptabhikṣuṇīkarman,四分比丘尼羯磨法,,,,,,
994,k0920,T1439,,十誦羯磨比丘要用,,,,,,
995,k0921,T1466,Upālipariprcchā,優波離問佛經,,,,,,
996,k0922,T1808,,曇無德部四分律刪補隨機羯磨,,,,,,
997,k0923,T1809,Dharmaguptabhikṣukarman,僧羯磨,,,,,,
998,k0924,T1810,Ni chieh mo,尼羯磨,,,,,,
999,k0925,T1459,(Mūlasarvāstivāda)vinayakārikā,根本說一切有部毘奈耶頌,Ḥdul-ba tshig-leḥur-byas-pa,P - Mdo-ḥgrel (Ḥdul-ba) (Hu) 1-67a,N - 1-71a,D - 1b-63a,,C - 1b-65a
1000,k0926,T1478,Ta ai tao pi ch'iu ni ching,大愛道比丘尼經,,,,,,
1001,k0927,T1456,(Mūlasarvāstivāda)vinayanidānamātṛkākārikā,根本說一切有部毘奈耶尼陀那目得迦攝頌,,,,,,
1002,k0928,T1457,,根本說一切有部略毘奈耶雜事攝頌,,,,,,
1003,k0929,T1483,Mu lien wen chieh lü chung wu po ching chung shih,目連問戒律中五百輕重事,,,,,,
1004,k0930,T1476,,優婆塞五戒相經,,,,,,
1005,k0931,T1469,,迦葉禁戒經,,,,,,
1006,k0932,T1467,,犯戒罪報輕重經,,,,,,
1007,k0933,T1477,,戒消災經,,,,,,
1008,k0934,T1458,(Mūlasarvāstivāda)Vinayayasangraha,根本薩婆多部律攝,Ḥdul-ba bsdus-pa,P - Mdo-ḥgrel (Ḥdul-ba) (phu) 121 a-364a,N - 110a-317,D - 88a-268a,,C - 92b-279a
1009,k0935,T1441,Sarvāstivādavinayamātṛkā,薩婆多部毘尼摩得勒伽,,,,,,
1010,k0936,T1464,,鼻奈耶,,,,,,
1011,k0937,T1462,Vibhāṣāvinaya,善見律毘婆沙,,,,,,
1012,k0938,T1482,,佛阿毘曇經出家相品第一,,,,,,
1013,k0939,T1463,,毘尼母經,,,,,,
1014,k0940,T1470,,大比丘三千威儀,,,,,,
1015,k0941,T1440,Sarvāstivādavinayavibhāṣā,薩婆多毘尼毘婆娑,,,,,,
1016,k0942,T1461,,律二十二明了論,,,,,,
1017,k0943,T1543,(Abhidharma)jñānaprasthānaśāstra,阿毘曇八犍度論,,,,,,
1018,k0944,T1544,(Abhidharma)jñānaprasthānaśāstra,阿毘達磨發智論,,,,,,
1019,k0945,T1537,(Abhidharma)dharmaskandha(pādaśāstra),阿毘達磨法薀足論,,,,,,
1020,k0946,T1536,(Abhidharma)saṅgītīparyāya(pādaśāstra),阿毘達磨集異門足論,,,,,,
1021,k0947,T1539,(Abhidharma)vijñānakāya(pādaśāstra),阿毘達磨識身足論,,,,,,
1022,k0948,T1540,(Abhidharma)dhātukāya(pādaśāśtra),阿毘達磨界身足論,,,,,,
1023,k0949,T1542,(Abhidharma)prakaraṇapāda(śāstra),阿毘達磨品類足論,,,,,,
1024,k0950,T1541,(Abhidharma)prakaraṇapāda(śāstra),衆事分阿毘曇論,,,,,,
1025,k0951,T1546,(Abhidharma)vibhāṣā(śāstra),阿毘曇毘婆沙論,,,,,,
1026,k0952,T1545,(Abhidharma)mahāvibhāṣa(śāstra),阿毘達磨大毘婆沙論,,,,,,
1027,k0953,T1559,vyākhyā,阿毘達磨倶舍釋論,Chos mṅon-paḥi mdsod-kyi bśad-pa,P - 109a,N - 109b,D - 95a,,C - 97b
1028,k0954,T1560,Abhidharmakośakārikā,阿毘達磨倶舍論本頌,Chos mṅon-paḥi mdsod-kyi tshig leḥur-byas-pa,P - Mdo-ḥgrel (Mṅon-pa) (gu) 1-27b,N - 1-29a,D - 1b-25a,,C - 1b-25a
1029,k0955,T1558,Abhidharmakośaśastra,阿毘達磨倶舍論,Chos-mṅon-paḥi mdsod-kyi bśad-pa,,,,,
1030,k0956,T1562,(Abhidharma)Nyāyānusāraśāstra,阿毘達磨順正理論,,,,,,
1031,k0957,T1563,Abhidharmakośaśāstrakārikāvibhāṣya,阿毘達磨藏顯宗論,Chos mṅon-pa mdsod-kyi bstan-bcos-kyi tshig-leḥus-byas-paḥi rnam-par bśad-pa,P - 109a-304a,N - 109b-264,D - 95b-266a,,C - 97b-272a
1032,k0958,T1551,Abhidharmahṛdayaśāstra,阿毘曇心論經,,,,,,
1033,k0959,T1550,Abhidharmahṛdaya(śāstra),阿毘曇心論,,,,,,
1034,k0960,T1552,Saṃyuktābhidharmahṛdaya (śāstra),雜阿毘曇心論,,,,,,
1035,k0961,T1553,Abhidharmāmṛta(rasaśāstra),阿毘曇甘露味論,,,,,,
1036,k0962,T1641,Lakṣaṇānusāraśāstra,隨相論,,,,,,
1037,k0963,T1549,,尊婆須蜜菩薩所集論,,,,,,
1038,k0964,T1554,Abhidharmāvatāraprakaraṇā,入阿毘達磨論,Rab-tu-byed-pa chos mṅon-pa-la hjug-pa,P - 393a-417a,N - 403b-429,D - 302a-323a,,C - 303a-324a
1039,k0965,T1506,,三法度論,,,,,,
1040,k0966,T1646,Satyasiddhiśāstra,成實論,,,,,,
1041,k0967,T1644,,立世阿毘曇論,,,,,,
1042,k0968,T1648,,解脫道論,,,,,,
1043,k0969,T1548,Śāriputrābhidharmaśāstra,舍利佛阿毘曇論,,,,,,
1044,k0970,T1555,Pañcavastukavibhāṣa,五事毘婆沙論,,,,,,
1045,k0971,T1547,Vibhāṣā(śāstra),鞞婆沙論,Pi p'o sha lun,,,,,
1046,k0972,T1649,,三彌底部論,,,,,,
1047,k0973,T1507,,分別功德論,,,,,,
1048,k0974,T1647,Catuḥsatyaśāstra,四諦論,,,,,,
1049,k0975,T2033,Samayabhedoparacanacakra,部執異論,Gshuṅ-lugs-kyi bye-brag bkod-paḥi ḥkhor-lo,P - 168b-176b,N - 157a-163b,D - 141a-147a,,C - 141a-147a
1050,k0976,T2032,Samayabhedoparacanacakra,十八部論,Gshuṅ-lugs-kyi bye-brag bkod-paḥi ḥkhor-lo,,,,,
1051,k0977,T2031,Samayabhedoparacanacakra,異部宗輪論,Gshuṅ-lugs-kyi bye-brag bkod-paḥi ḥkhor-lo,,,,,
1052,k0978,T1650,,辟支佛因緣論,,,,,,
1053,k0979,T0193,,佛本行經,,,,,,
1054,k0980,T0192,Buddhacarita,佛所行讚經,Saṅs-rgyas-kyi spyod-pa shes-bya-baḥi sñan-dṅags chen-po.,P - Mdo-ḥgrel (Skyes-rabs) (ṅe) 1-124b,N - 1-119b,D - 1b-103b,,C - 1b-112b
1055,k0981,T0200,Avadānaśataka,撰集百緣經,Gaṅ-po la-sogs-paḥi rtogs-pa-brjod-pa brgya-pa,P - 1-297b,N - 1b-423b,D - 1b-286b,L - 1-446a,C - 1b-316b
1056,k0982,T0212,Dharmapāda,出曜經,Ched-du-brjod-paḥi tshoms,P - 218b-261b,N - 329a-400a,D - 209a-253a,L - 320b-387b,C - 1b-46b
1057,k0983,T0202,Damamūka(nidānasūtra),賢愚經,Mdsaṅs blun,P - 131b-302b,N - 196b-464b,D - 129a-298a,L - 207b-476b,C - 146a-334b
1058,k0984,T0606,Yogacārabhūmi,修行道地經,,,,,,
1059,k0985,T0194,,僧伽羅刹所集經,,,,,,
1060,k0986,T0607,,道地經,,,,,,
1061,k0987,T0209,,百喩經,,,,,,
1062,k0988,T0153,,菩薩本緣經,,,,,,
1063,k0989,T0847,,大乘修行菩薩行門諸經要集,,,,,,
1064,k0990,T2058,,付法藏因緣傳,,,,,,
1065,k0991,T0614,,坐禪三昧經,,,,,,
1066,k0992,T0760,,惟日雜難經,,,,,,
1067,k0993,T2029,,佛使比丘迦旃延說法沒盡偈,,,,,,
1068,k0994,T0393,,迦葉赴佛般涅槃經,,,,,,
1069,k0995,T0771,,四品學法經,,,,,,
1070,k0996,T0615,,菩薩訶色欲法經,,,,,,
1071,k0997,T0394,,佛入涅槃密迹金剛力士哀戀經,,,,,,
1072,k0998,T0793,,佛醫經,,,,,,
1073,k0999,T0096,,治意經,,,,,,
1074,k1000,T0795,,佛治身經,,,,,,
1075,k1001,T0203,,雜寶藏經,,,,,,
1076,k1002,T1670a,Miliṇḍapañha,那先比丘經,,,,,,
1077,k1003,T0618,Yogacārabhūmi,達摩多羅禪經,Ta mo to lo ch'an ching,,,,,
1078,k1004,T0616,,禪法要解,,,,,,
1079,k1005,T0206,,舊雜譬喩經,,,,,,
1080,k1006,T0619,,五門禪經要用法,,,,,,
1081,k1007,T0204,,雜譬喩經,,,,,,
1082,k1008,T0611,,法觀經,,,,,,
1083,k1009,T0195,,十二遊經,,,,,,
1084,k1010,T0617,,思惟略要法,,,,,,
1085,k1011,T0610,,內身觀章句經,,,,,,
1086,k1012,T0609,,禪要經,,,,,,
1087,k1013,T2043,Aśokarājasūtra,阿育王經,Ku-ṇā-laḥi rtogs-pa-brjod-pa,P - 281a-299b,N - 256a-270b,D - 227b-240a,,C - 226a-239a
1088,k1014,T0205,,雜譬喩經,,,,,,
1089,k1015,T2044,,天尊說阿育王譬喩經,,,,,,
1090,k1016,T0207,,雜譬喩經,,,,,,
1091,k1017,T2042,Aśokarājāvadāna,阿育王傳,,,,,,
1092,k1018,T2045,,阿育王太子法益壞目因緣經,,,,,,
1093,k1019,T1505,,四阿含暮抄解,,,,,,
1094,k1020,T0211,Dharmapāda,法句譬喩經,Ched-du brjod-paḥi tshoms,,,,,
1095,k1021,T0210,Dharmapāda,法句經,Ched-du brjod-paḥi tshoms,,,,,
1096,k1022,T2026,,撰集三藏及雜藏傳,,,,,,
1097,k1023,T1508,,阿含口解十二因緣經,,,,,,
1098,k1024,T1680,Śatapañcaśatikastotra,一百五十讚佛頌,Brgya lṅa-bcu-pa shes-bya-baḥi bstod-pa,P - 129a-136b,N - 122a-128b,D - 110a-116a,,C - 127b-134b
1099,k1025,T0768,,三慧經,,,,,,
1100,k1026,T1557,,阿毘曇五法行經,,,,,,
1101,k1027,T2027,,迦葉結經,,,,,,
1102,k1028,T0608,,小道地經,,,,,,
1103,k1029,T0296,Bhadracaryapraṇidhāna,文殊師利發願經,Bzaṅ-po spyod-paḥi smon-lam-gyi rgyal-po,P - 288b-292a,N - 281a-284b,D - 300b-303b,,C - 304a-307b
1104,k1030,T0491,,六菩薩亦當誦持經,,,,,,
1105,k1031,T1052,,讚觀世音菩薩頌,,,,,,
1106,k1032,T2137,Sāṁkhyakārikā,金七十論,,,,,,
1107,k1033,T0720,,無明羅刹集,,,,,,
1108,k1034,T2028,,迦丁比丘說當來變經,,,,,,
1109,k1035,T2046,,馬鳴菩薩傳,,,,,,
1110,k1036,T1674,Suhṛllekha,龍樹菩薩勸誡王頌,Bśes-paḥi spriṅ-yig,P - 282b-290a,N - 279a-286b,D - 60a-65b,,C - 40b-46b
1111,k1037,T1673,Suhṛllekha,勸發諸王要偈,Bśes-paḥi spriṅ-yig,,,,,
1112,k1038,T2049,,婆藪槃豆法師傳,,,,,,
1113,k1039,T1690,,賓頭盧突羅闍爲優陀延王說法經,,,,,,
1114,k1040,T2048,,提婆菩薩傳,,,,,,
1115,k1041,T2047,,龍樹菩薩傳,,,,,,
1116,k1042,T1689,,請賓頭盧法,,,,,,
1117,k1043,T1672,Suhṛllekha,龍樹菩薩爲禪陀迦王說法要偈,Bśes-paḥi spriṅ-yig,,,,,
1118,k1044,T0723,,分別業報略經,,,,,,
1119,k1045,T2138,Vaiśeṣikadaśapadārthaśāstra,勝宗十句義論,,,,,,
1120,k1046,T2030,Nandimitrāvadāna,大阿羅漢難提蜜多羅所說法住記,Dgaḥ-baḥi bśes-gñen-gyi rtogs-pa-brjod-pa,P - 299b-305b,N - 270b-275b,D - 240a-244b,,C - 239a-243a
1121,k1047,T2040,,釋迦譜,,,,,,
1122,k1048,T2088,,釋迦方志,,,,,,
1123,k1049,T2041,,釋迦氏譜,,,,,,
1124,k1050,T2121,,經律異相,,,,,,
1125,k1051,T1336,,陀羅尼雜集,,,,,,
1126,k1052,T2123,,諸經要集,,,,,,
1127,k1053,T2145,,出三藏記集,,,,,,
1128,k1054,T2146,,衆經目錄,,,,,,
1129,k1055,T2034,,歷代三寶紀,,,,,,
1130,k1056,T2148,,衆經目錄,,,,,,
1131,k1057,T2149,,大唐內典錄,,,,,,
1132,k1058,T2153,,大周刊定衆經目錄,,,,,,
1133,k1059,T2151,,古今譯經圖記,,,,,,
1134,k1060,T2152,,續古今譯經圖記,,,,,,
1135,k1061,T2150,,續大唐內典錄,,,,,,
1136,k1062,T2154,,開元釋教錄,,,,,,
1137,k1063,,,一切經音義,,,,,,
1138,k1064,,,新譯大方廣佛華嚴經音義,,,,,,
1139,k1065,T2087,,大唐西域記,,,,,,
1140,k1066,T2104,,集古今佛道論衡,,,,,,
1141,k1067,T2105,,續集古今佛道論衡,,,,,,
1142,k1068,T2108,,集沙門不應拜俗等事,,,,,,
1143,k1069,T2106,,集神州三寶感通錄,,,,,,
1144,k1070,T2107,,道宣律師感通錄,,,,,,
1145,k1071,T2053,,大慈恩寺三藏法師傳,,,,,,
1146,k1072,T2066,,大唐西域求法高僧傳,,,,,,
1147,k1073,T2085,,高僧法顯傳,,,,,,
1148,k1074,T2059,,高僧傳,,,,,,
1149,k1075,T2060,,續高僧傳,,,,,,
1150,k1076,T2110,,辯正論,,,,,,
1151,k1077,T2109,,破邪論,,,,,,
1152,k1078,T2112,,甄正論,,,,,,
1153,k1079,T2111,,十門辯惑論,,,,,,
1154,k1080,T2102,,弘明集,,,,,,
1155,k1081,T2103,,廣弘明集,,,,,,
1156,k1082,T2125,,南海寄歸內法傳,,,,,,
1157,k1083,T1902,,受用三水要行法,,,,,,
1158,k1084,T1903,,說罪要行法,,,,,,
1159,k1085,T1901,,護命放生軌儀法,,,,,,
1160,k1086,T2063,,比丘尼傳,,,,,,
1161,k1087,T1982,,集諸經禮懺儀,,,,,,
1162,k1088,T1050,(Avalokiteśvaraguṇa)kāraṇḍavyūhasūtra,大乘莊嚴寶王經,Za-ma-tog bkod-pa,P - 224a-274b,N - 313a-392a,D - 200a-247b,L - 314b-388a,C - 232b-285b
1163,k1089,T0937,Aparimitāyur(dhāraṇī)sūtra,大乘聖無量壽決定光明王如來陀羅尼經,Tshe daṅ ye-śes dpag-tu-med-pa,P - 55b-60b,N - 208b-215a,D - 57b-62a,L - 234b-241b,C - 60a-66a
1164,k1090,T0258,Alpākṣarā(prajñāpāramitā)sūtra,聖佛母小字般若波羅蜜多經,Śes-rab-kyi-pha-rol-tu-phyin-pa yi-ge ñuṅ-ṅu,P - 38a-39b,N - 89b-92a,D - 92b-94a,L - 42a-45a,C - 41b-43b
1165,k1091,T0974a,(Sarvadurgatipariśodhana)uṣṇīṣavijayadhāraṇi(sūtra),最勝佛頂陀羅尼經,Ṅan-ḥgro thams-cad yoṅs-su sbyoṅ-ba gtsug-tor rnam-par rgyal-ba,P - 127b-132b,N - 188b-195b,D - 120a-124b,L - 211b-218b,C - 131a-136b
1166,k1092,T1682,Saptabuddhastotra,七佛讚唄伽他,,,,,,
1167,k1093,T0943,Dhvajāgrakeyūrādhāraṇī,無能勝幡王如來莊嚴陀羅尼經,Rgyal-mtshan-gyi rtse-moḥi dpuṅ-rgyan,P - 263b-265a,N - 408b-411a,D - 267a-268b,L - 436b-438b,C - 281b-282a
1168,k1094,T1164,Vasudhārādhāraṇisūtra,大乘聖吉祥持世陀羅尼經,Nor-gyi rgyun,,,,,
1169,k1095,T0299,Ratnolkādhāraṇi(sūtra),大方廣惚持寶光明經,Dkon-mchog ta-la-laḥi gzuṅs,P - 36-54a,N - 158a-225b,D - 3b-54b,L - 446a-520a,C - 4a-58b
1170,k1096,T0999,Mahāsahasrapramardanībhāṣitapraṇidhāna,守護大千國土經,Stoṅ-chen-mo rab-tu ḥjoms-pa,P - 342a-b,N - 327a-b,D - 345b-346a,L - 504a-543a,C - 348b-349a
1171,k1097,T1243,Mahābalasūtra,出生一切如來法眼徧照大力明王經,Stobs-po-che,P - 33b-45b,N - 474a-489 (goṅ)b,D - 30b-41a,L - 385b-401b,C - 33b-44b
1172,k1098,T0081,Śukasūtra,分別善惡報應經,Las-kyi rnam-par ḥgyur-ba shes-bya-baḥi chos-kyi-gshuṅ,,,,,
